proteinID,gram
A0A3S9UKS6,1
A0A3S9UL21,1
A0A3S9ULQ3,1
A0A3S9ULS9,1
A0A3S9ULV0,1
A0A3S9UM30,1
A0A3S9UMA7,1
A0A3S9UMM9,1
A0A3S9UMP6,1
A0A3S9UN41,1
A0A3S9UN84,1
A0A3S9UNH1,1
A0A3S9UNP9,1
A0A3S9UNQ2,1
A0A3S9UPA1,1
A0A3S9UPF9,1
A0A3S9UPS4,1
A0A3S9UQ30,1
A0A3S9UQC5,1
A0A3S9UQK1,1
A0A3S9UQX8,1
A0A3S9UR36,1
A0A3S9URD9,1
A0A3S9URK4,1
A0A3S9W0S7,1
A0A3S9W0V5,0
A0A3S9X9Y9,1
A0A3T0ID09,1
A0A3T0IDD9,1
A0A3T0IDH5,1
A0A3T0IEM0,0
A0A3T0IEM8,0
A0A3T0IGR7,0
A0A3T0IHE8,0
A0A3T0IHR9,1
A0A3T0IIX9,1
A0A3T0IJ07,1
A0A3T0IJ27,1
A0A3T0IJG4,0
A0A3T0IJU7,0
A0A3T0IK12,0
A0A3T0IKE6,1
A0A3T0IL62,1
A0A3T0ILR9,0
A0A3T0ILV6,0
A0A3T0IME2,0
A0A3T0IMJ3,0
A0A3T0IND2,0
A0A3T0INE8,0
A0A3T0INY9,1
A0A410T4B3,1
A0A410T4G0,0
A0A410T4H2,0
A0A410T4J4,1
A0A410T5I8,0
A0A410T5W4,0
A0A410T615,0
A0A410T6B0,0
A0A410T6H2,0
A0A410T6U4,0
A0A410T868,0
A0A410T8B0,0
A0A410T8U2,0
A0A410T9A1,1
A0A410T9B9,1
A0A410T9F6,1
A0A410T9X3,1
A0A410T9X7,1
A0A410TA37,1
A0A410TAL7,1
A0A410TAM6,1
A0A410TAR2,1
A0A410TBB4,1
A0A410TBH8,1
A0A410TBS9,1
A0A410TBX0,1
A0A410TBZ5,1
A0A410TCC5,1
A0A410TCT3,1
A0A410TD07,1
A0A410TD16,1
A0A410TDJ0,1
A0A410TDJ6,1
A0A410TDS8,1
A0A410TE38,1
A0A410TE41,1
A0A411AV83,0
A0A411AVE7,0
A0A411AVN1,0
A0A411AW72,0
A0A411AWG5,0
A0A411AWH4,1
A0A411AWR9,1
A0A411AX02,1
A0A411AX57,1
A0A411AXF9,1
A0A411AXN0,1
A0A411AXW6,1
A0A411AXW9,1
A0A411AY00,1
A0A411AYD0,1
A0A411AYK0,1
A0A411AYU7,1
A0A411AZJ8,1
A0A411B076,1
A0A411B0V4,1
A0A411B102,1
A0A411B1P3,1
A0A411B1T4,1
A0A411B1U8,1
A0A411B2N2,1
A0A411B2Q8,1
A0A411B2T5,1
A0A411B2Y7,1
A0A411B3N7,1
A0A411B3S5,1
A0A411B4J3,1
A0A411B4N1,1
A0A411B4N4,1
A0A411B4W5,1
A0A411B4X5,1
A0A411B580,1
A0A411B5Q7,1
A0A411B5Z9,1
A0A411B613,1
A0A411B6A7,1
A0A411B6J4,0
A0A411B6N5,1
A0A411B6T3,1
A0A411B7H0,1
A0A411B7H2,1
A0A411B871,0
A0A411B8L7,0
A0A411B981,0
A0A411B9P2,0
A0A411BA90,0
A0A411BAB0,0
A0A411BAJ0,0
A0A411BAK3,0
A0A411BAT0,0
A0A411BBK2,0
A0A411BC77,0
A0A411BCB1,0
A0A411BCJ6,0
A0A411BCU2,0
A0A411BD81,0
A0A411BD97,0
A0A411BDX0,0
A0A411BF42,0
A0A411BF57,0
A0A411BF67,0
A0A411BF89,0
A0A411BGV2,0
A0A411BH90,0
A0A411BHE8,0
A0A411BI03,0
A0A411BIC4,0
A0A411BIU2,1
A0A411BJA9,0
A0A411BJH6,0
A0A411BK48,0
A0A411BKB7,0
A0A411BLC7,1
A0A411BLF4,1
A0A411BLH1,1
A0A411BLM0,1
A0A411BLN7,1
A0A411BM53,1
A0A411BMA4,1
A0A411BMM1,1
A0A411BN34,1
A0A411BN39,1
A0A411BND8,1
A0A411BP71,1
A0A411BPJ3,1
A0A411BPM3,1
A0A411BPV6,1
A0A411BQ05,1
A0A411BQB1,1
A0A411BQR2,1
A0A411BQU5,1
A0A411BQV0,1
A0A411BRP0,1
A0A411BRR3,1
A0A411BSJ2,1
A0A411BT93,1
A0A411BTF1,1
A0A411BU73,1
A0A411BUR2,1
A0A411BVJ9,1
A0A411BVM5,1
A0A411BVZ6,1
A0A411BWQ0,1
A0A411BWT1,1
A0A411BX14,1
A0A411BXV9,1
A0A411BXZ8,1
A0A411BZ60,1
A0A411BZ85,1
A0A411BZI1,1
A0A411C0A4,1
A0A411C0F2,1
A0A411C174,1
A0A411C1Y0,1
A0A411C2C8,1
A0A411C322,1
A0A411C3R6,1
A0A411C415,1
A0A411C4A9,1
A0A411C4D4,1
A0A411C5K4,1
A0A411C646,1
A0A411C6N5,1
A0A411C7G3,1
A0A411C898,1
A0A411C8P4,1
A0A411C965,1
A0A411C9P6,1
A0A411C9W2,1
A0A411CAH9,1
A0A411CAU8,1
A0A411CBB5,1
A0A411CC32,1
A0A411CCV4,1
A0A411CDQ4,1
A0A411CE68,1
A0A411CEX3,1
A0A411CFG6,1
A0A411CFP4,1
A0A411CFY3,1
A0A411CG96,1
A0A411CH40,1
A0A411CH49,1
A0A411CIB9,1
A0A411CII1,1
A0A411CIK9,1
A0A411CJ76,1
A0A411CJS4,1
A0A411CJT3,1
A0A411CKM4,1
A0A411CLM1,1
A0A411CLY8,1
A0A411CMX7,1
A0A411CN54,1
A0A411CNX9,1
A0A411CP72,1
A0A411CPI2,1
A0A411CPR5,1
A0A411CPT1,1
A0A411CQD4,1
A0A411CQD5,1
A0A411CQK1,1
A0A411CR30,1
A0A411CR48,1
A0A411CRE1,1
A0A411CRE3,1
A0A411CS44,1
A0A411CS49,1
A0A411CSE5,1
A0A411CSM3,1
A0A411CSP1,1
A0A411CSX4,1
A0A411CSZ0,1
A0A411CT74,1
A0A411CTG5,1
A0A411CTR1,1
A0A411CU33,1
A0A411CU36,1
A0A411CU82,1
A0A411CUP2,1
A0A411CUR5,1
A0A411CV69,1
A0A411CVD6,1
A0A411CVL9,1
A0A411CVX5,0
A0A411CWC0,0
A0A411CXR6,1
A0A411CYB2,1
A0A411CYF9,1
A0A411EZQ3,0
A0A411PYL1,1
A0A449C1G7,1
A0A449C1I3,1
A0A449C2H8,1
A0A449C2I2,1
A0A449C2I7,1
A0A449C3L6,0
A0A449C3M5,0
A0A449C4G7,1
A0A449C4M0,1
A0A449C4T9,0
A0A449C534,0
A0A449C5U2,0
A0A449C5W2,0
A0A451ED88,0
A0A451EFQ3,1
A0A451EGR6,1
A0A451EHH6,1
A0A451EHL6,1
A0A455ICS4,0
A0A455LM17,1
A0A455NTG8,0
A0A455U0F7,0
A0A455U0G5,0
A0A455VCL2,1
A0A455VCU1,1
A0A455VPF3,1
A0A455W465,0
A0A455XB89,0
A0A455XH52,0
A0A455XIS8,0
A0A455XIV3,0
A0A455XIZ2,0
A0A455ZIK7,0
A0A481S1U7,1
A0A481S247,0
A0A481S282,0
A0A481S287,1
A0A481UM06,0
A0A481UM44,0
A0A481UMR9,0
A0A481UMS2,0
A0A481UN22,0
A0A481UN93,0
A0A481UNS0,0
A0A481UPA6,0
A0A481UPC1,0
A0A481UPD5,0
A0A481UPD9,0
A0A481UPG9,0
A0A481UPL0,0
A0A481UQ39,0
A0A481UQK0,0
A0A481UQN3,0
A0A481UQP1,0
A0A481UR39,0
A0A481URA7,0
A0A481URG7,0
A0A481URM7,0
A0A481URS8,0
A0A481URV3,0
A0A481US54,0
A0A481US99,0
A0A481USG2,0
A0A481USH5,0
A0A481USJ6,0
A0A481USV9,0
A0A481UTM2,0
A0A481UVG0,0
A0A481UW27,0
A0A481UWU0,0
A0A481UX69,0
A0A481UX75,0
A0A481UX79,0
A0A481UXI5,0
A0A481UXP5,0
A0A481UXP8,0
A0A481UXW1,0
A0A481UY94,0
A0A481UYN2,0
A0A481UYU3,0
A0A481UZ39,0
A0A481V219,0
A0A481V2K6,0
A0A481V2T6,0
A0A481V2U2,0
A0A481V319,0
A0A481V331,0
A0A481V389,0
A0A481V3A8,0
A0A481V3S6,0
A0A481V3V8,0
A0A481V442,0
A0A481V4K5,0
A0A481V560,0
A0A481V5E8,0
A0A481V669,0
A0A481V672,0
A0A481V689,0
A0A481V6G2,0
A0A481V6L3,0
A0A481V737,0
A0A481V836,0
A0A481V850,0
A0A481V8I9,0
A0A481V9B6,0
A0A481VQS6,1
A0A481VQV4,1
A0A481VR61,1
A0A481VRK9,1
A0A481VRT0,1
A0A481VSH7,1
A0A481VSK5,1
A0A481VSN0,1
A0A481VSV8,1
A0A481VT63,1
A0A481VT81,1
A0A481VTJ4,1
A0A481VU30,1
A0A481VUC4,1
A0A481VUK3,1
A0A481VUU7,1
A0A481VV02,1
A0A481VVA8,1
A0A481VVP3,1
A0A481VW12,1
A0A481VWN3,1
A0A481VWT0,1
A0A481VX61,1
A0A481VXF8,1
A0A481VXL8,1
A0A481VXN4,1
A0A481VY24,1
A0A481VY69,1
A0A481VYH2,1
A0A481VYU1,1
A0A481VZC6,1
A0A481VZQ6,1
A0A481W070,1
A0A481W0B0,1
A0A481W0D0,1
A0A481W0Q3,1
A0A481W191,1
A0A481W1M4,1
A0A481W2A3,0
A0A481W2D8,1
A0A481W2L0,0
A0A481W320,1
A0A481W362,1
A0A481W382,0
A0A481W3X4,1
A0A481W402,0
A0A481W529,0
A0A481W5N4,0
A0A481W662,0
A0A481W6F1,1
A0A481W6U2,0
A0A481W7R5,1
A0A481W7S9,0
A0A481XSR8,0
A0A482CXV9,1
A0A482G7E0,0
A0A482G8Q9,0
A0A482G9U5,0
A0A482GA48,0
A0A482GAX5,0
A0A482GB35,0
A0A482GBZ2,0
A0A482GCH5,0
A0A482GCJ4,0
A0A482GD03,0
A0A482GD12,0
A0A482GD14,0
A0A482GDB5,0
A0A482GDK1,0
A0A482GEN7,0
A0A482GET5,0
A0A482GFI1,0
A0A482GFN4,0
A0A482GFP0,0
A0A482GFQ6,0
A0A482GGJ4,0
A0A482GGK2,0
A0A482GH36,0
A0A482GH46,0
A0A482GHZ3,0
A0A482GIC1,0
A0A482GIP3,0
A0A482GKA8,0
A0A482GKI2,0
A0A482GL74,0
A0A482GL84,0
A0A482GL91,0
A0A482GM62,0
A0A482GQ23,0
A0A482GRI3,0
A0A482GSM8,0
A0A482IAM1,0
A0A482ICU0,0
A0A482ICU1,0
A0A482IE30,0
A0A482IE72,0
A0A482IEL8,0
A0A482IGB4,0
A0A482IGD8,1
A0A482IGF9,0
A0A482IGG1,0
A0A482IGZ2,0
A0A482IH54,0
A0A482IHA8,0
A0A482IHJ0,0
A0A482IHN6,0
A0A482II55,0
A0A482IL61,0
A0A482ILJ2,0
A0A482IM75,0
A0A482IM96,0
A0A482IMA4,0
A0A482IMS5,0
A0A482IMY2,0
A0A482J1C7,0
A0A482J1N9,0
A0A482J1V3,0
A0A482J258,0
A0A482J2F8,0
A0A482J2M2,0
A0A482J2Q4,0
A0A482J3A6,0
A0A482J3K5,1
A0A482J3K7,0
A0A482J3U1,0
A0A482J4S3,1
A0A482J538,1
A0A482J5C8,1
A0A482J6T4,0
A0A482J6T8,0
A0A482J839,0
A0A482J862,1
A0A482J8M4,0
A0A482J906,1
A0A482J919,0
A0A482J991,1
A0A482J9H3,1
A0A482J9V5,1
A0A482JA58,0
A0A482JAD5,0
A0A482JAE8,1
A0A482JAJ5,1
A0A482JAT5,1
A0A482JB82,1
A0A482JBQ4,1
A0A482JBU9,1
A0A482JC58,1
A0A482JC96,1
A0A482JCA2,1
A0A482JCV7,1
A0A482JCW9,1
A0A482JD33,1
A0A482JDC6,1
A0A482JDQ4,1
A0A482JDV1,1
A0A482JE75,1
A0A482JEG3,1
A0A482JEJ3,1
A0A482JEL6,1
A0A482JES0,1
A0A482JEZ0,1
A0A482JF11,1
A0A482JFB0,1
A0A482JFB3,1
A0A482JFG7,1
A0A482JFI2,1
A0A482JFJ5,1
A0A482JFS3,1
A0A482JFX9,1
A0A482JG08,1
A0A482JGH9,0
A0A482JGS4,0
A0A482JH44,1
A0A482JH45,1
A0A482JI77,1
A0A482JIA0,1
A0A482JIE1,1
A0A482JIL1,1
A0A482JIN0,1
A0A482JIV8,1
A0A482JIX2,1
A0A482JJ51,1
A0A482JJB8,1
A0A482JKJ8,1
A0A482JKJ9,0
A0A482JKM2,1
A0A482JMB8,0
A0A482JNN5,0
A0A482JPK4,0
A0A482JT65,0
A0A482ME68,0
A0A482MEG1,0
A0A482MEG6,0
A0A482MEI2,0
A0A482MEL2,0
A0A482MER4,1
A0A482MF18,0
A0A482MF21,1
A0A482MF60,0
A0A482MF77,0
A0A482MFC8,0
A0A482MFP2,1
A0A482MFP4,0
A0A482MFZ7,0
A0A482MG59,0
A0A482MGB5,0
A0A482MGB9,0
A0A482MGI9,0
A0A482MGR6,0
A0A482MGV2,0
A0A482MGV6,0
A0A482MHR6,0
A0A482MHY3,1
A0A482MIB1,0
A0A482MIV2,0
A0A482MJE6,0
A0A482MKB1,0
A0A482MM49,0
A0A482MM99,0
A0A482MNA5,0
A0A482MNL8,0
A0A482MPW8,0
A0A482MQH0,0
A0A482MRY4,0
A0A482MSH2,0
A0A482MST9,0
A0A482MSV6,0
A0A482MSW0,0
A0A482MTD5,0
A0A482MTH9,0
A0A482MTJ2,0
A0A482MU48,0
A0A482MUT9,0
A0A482MV77,0
A0A482MV99,0
A0A482MVV6,0
A0A482MWE3,0
A0A482MX31,0
A0A482MX94,0
A0A482MXZ1,0
A0A482MXZ8,0
A0A482MYD9,0
A0A482MYS1,0
A0A482MZL8,0
A0A482MZN5,0
A0A482N033,0
A0A482N0C1,0
A0A482N150,0
A0A482N1F4,0
A0A482N1G3,0
A0A482N226,0
A0A482N2A5,0
A0A482N3H2,0
A0A482N3L1,0
A0A482N3P7,0
A0A482N3X6,0
A0A482N451,0
A0A482N499,0
A0A482N4Y5,0
A0A482N552,0
A0A482N594,1
A0A482N5M8,1
A0A482N781,0
A0A482N7U0,1
A0A482N7W8,1
A0A482N860,0
A0A482N871,1
A0A482N8F1,1
A0A482N8M3,1
A0A482N987,0
A0A482N9N6,1
A0A494RAL2,0
A0A494RE16,0
A0A494RGB7,1
A0A494RHJ3,0
A0A494RIC5,0
A0A494W9E6,1
A0A494W9Q0,1
A0A494WA46,1
A0A494WCU8,1
A0A494WD81,1
A0A494WIB6,0
A0A494WIF8,0
A0A494WIP8,1
A0A494WQQ8,0
A0A499Q4B3,0
A0A499Q7H1,0
A0A499QMM1,0
A0A499SAE9,0
A0A499SHK0,1
A0A499SIE6,1
A0A499SIF7,1
A0A499SJP3,1
A0A499SJZ7,1
A0A499SS52,1
A0A499SSS7,1
A0A499SSY5,1
A0A4D5ZAQ2,1
A0A4D5ZBI9,1
A0A4D5ZCB8,0
A0A4D5ZCD3,0
A0A4D5ZFX8,1
A0A4D5ZIX2,0
A0A4D5ZX92,1
A0A4D5ZXU6,1
A0A4D5ZY44,1
A0A4D5ZY88,1
A0A4D5ZY97,1
A0A4D5ZYC2,1
A0A4D5ZZ23,1
A0A4D5ZZ63,1
A0A4D5ZZF1,1
A0A4D5ZZQ8,1
A0A4D5ZZT7,1
A0A4D5ZZW3,1
A0A4D6A029,1
A0A4D6A046,1
A0A4D6A067,1
A0A4D6A093,1
A0A4D6A0R1,1
A0A4D6A0R7,1
A0A4D6A0X6,1
A0A4D6A1K1,1
A0A4D6A200,1
A0A4D6A215,1
A0A4D6A237,1
A0A4D6A274,1
A0A4D6A2A2,1
A0A4D6A2E6,1
A0A4D6A2G5,1
A0A4D6A2N2,1
A0A4D6A2U4,1
A0A4D6A301,1
A0A4D6A315,1
A0A4D6A326,1
A0A4D6A370,1
A0A4D6A394,1
A0A4D6A3J8,1
A0A4D6A3Q6,1
A0A4D6A3T3,1
A0A4D6A418,1
A0A4D6A456,1
A0A4D6A4B0,1
A0A4D6A4B7,1
A0A4D6A4D5,1
A0A4D6A4W3,1
A0A4D6A5J7,1
A0A4D6A5T0,1
A0A4D6A5T7,1
A0A4D6A5Z8,1
A0A4D6A666,1
A0A4D6A680,1
A0A4D6A682,1
A0A4D6A6E6,1
A0A4D6A6I0,1
A0A4D6A6K2,1
A0A4D6A6Y1,1
A0A4D6A7C0,1
A0A4D6A7D8,1
A0A4D6A7G7,1
A0A4D6A7M4,1
A0A4D6A7S0,1
A0A4D6A7X3,1
A0A4D6A890,1
A0A4D6A8B3,1
A0A4D6A8G2,1
A0A4D6A8K6,1
A0A4D6A8M1,1
A0A4D6A8W6,1
A0A4D6A956,1
A0A4D6A965,1
A0A4D6A9G7,1
A0A4D6A9N0,1
A0A4D6A9R7,1
A0A4D6AAM3,1
A0A4D6AAN8,1
A0A4D6AAY7,1
A0A4D6AAZ1,1
A0A4D6AB26,1
A0A4D6AB55,1
A0A4D6ABG9,1
A0A4D6ABL4,1
A0A4D6ABN3,1
A0A4D6ABP2,1
A0A4D6ABV7,1
A0A4D6AC33,1
A0A4D6AC35,1
A0A4D6AC65,1
A0A4D6ACB9,1
A0A4D6ACJ3,1
A0A4D6ACM5,1
A0A4D6ACP0,1
A0A4D6ACU3,1
A0A4D6ACU6,1
A0A4D6ACZ6,1
A0A4D6ADD3,1
A0A4D6ADI3,1
A0A4D6ADQ2,1
A0A4D6ADY2,1
A0A4D6ADY3,1
A0A4D6AE71,1
A0A4D6AE94,1
A0A4D6AEB7,1
A0A4D6AED7,1
A0A4D6AEL3,1
A0A4D6AEL9,1
A0A4D6AEM8,1
A0A4D6AER6,1
A0A4D6AEX6,1
A0A4D6AF42,1
A0A4D6AF57,1
A0A4D6AF81,1
A0A4D6AF89,1
A0A4D6AFV4,1
A0A4D6AFW1,1
A0A4D6AFW5,1
A0A4D6AFX1,1
A0A4D6AG25,1
A0A4D6AGA0,1
A0A4D6AGL0,1
A0A4D6AGP0,1
A0A4D6AGY0,1
A0A4D6AH66,1
A0A4D6AHB7,1
A0A4D6AHE3,1
A0A4D6AHM7,1
A0A4D6AHN4,1
A0A4D6AHS1,1
A0A4D6AI40,1
A0A4D6AIP7,1
A0A4D6AIQ0,1
A0A4D6AIU6,1
A0A4D6AJ86,1
A0A4D6AJE2,1
A0A4D6AJE4,1
A0A4D6AJQ7,1
A0A4D6AJS3,1
A0A4D6AK97,1
A0A4D6AKY9,1
A0A4D6ALA0,1
A0A4D6ALB2,1
A0A4D6ALE7,1
A0A4D6ALF4,1
A0A4D6ALQ3,1
A0A4D6ALR7,1
A0A4D6ALT9,1
A0A4D6ALV3,1
A0A4D6AM52,1
A0A4D6AM64,1
A0A4D6AM98,1
A0A4D6AMC7,1
A0A4D6AME7,1
A0A4D6AMV4,1
A0A4D6AMY4,1
A0A4D6AN23,1
A0A4D6ANN1,1
A0A4D6ANQ2,1
A0A4D6ANZ3,1
A0A4D6AP34,1
A0A4D6AP35,1
A0A4D6AP36,1
A0A4D6AP61,1
A0A4D6AP97,1
A0A4D6APL7,1
A0A4D6APM7,1
A0A4D6APP1,1
A0A4D6APQ5,1
A0A4D6APU8,1
A0A4D6AQ16,1
A0A4D6AQ21,1
A0A4D6AQ36,1
A0A4D6AQ41,1
A0A4D6AQ43,1
A0A4D6AQ48,1
A0A4D6AQ58,1
A0A4D6AQ86,1
A0A4D6AQ94,1
A0A4D6AQG7,1
A0A4D6AQN8,1
A0A4D6AQP8,1
A0A4D6AQT5,1
A0A4D6AQV3,1
A0A4D6AQX3,1
A0A4D6AR25,1
A0A4D6AR28,1
A0A4D6ARN8,1
A0A4D6ARP3,1
A0A4D6AS06,1
A0A4D6AS78,1
A0A4D6ASE4,1
A0A4D6ASF7,1
A0A4D6ASM2,1
A0A4D6AST3,1
A0A4D6AST6,1
A0A4D6AT96,1
A0A4D6ATB4,1
A0A4D6ATD3,1
A0A4D6ATF3,1
A0A4D6ATG0,1
A0A4D6AU50,1
A0A4D6AU86,1
A0A4D6AUD3,1
A0A4D6AUG5,1
A0A4D6AUI8,1
A0A4D6AUP0,1
A0A4D6AV06,1
A0A4D6AV17,1
A0A4D6AV35,1
A0A4D6AV62,1
A0A4D6AV63,1
A0A4D6AVE4,1
A0A4D6AW09,1
A0A4D6AW45,1
A0A4D6AW63,1
A0A4D6AW88,1
A0A4D6AWJ4,1
A0A4D6AWK9,1
A0A4D6AWM4,1
A0A4D6AWP7,1
A0A4D6AWQ3,1
A0A4D6AWV2,1
A0A4D6AWV5,1
A0A4D6AX23,1
A0A4D6AXK6,1
A0A4D6AY01,1
A0A4D6AY45,1
A0A4D6AY56,1
A0A4D6AYA3,1
A0A4D6AYW5,1
A0A4D6AYW7,1
A0A4D6AZ53,1
A0A4D6AZ69,1
A0A4D6AZA3,1
A0A4D6AZG7,1
A0A4D6AZK1,1
A0A4D6AZR1,1
A0A4D6AZX9,1
A0A4D6AZZ6,1
A0A4D6B024,1
A0A4D6B027,1
A0A4D6B0A7,1
A0A4D6B0N5,1
A0A4D6B0T5,1
A0A4D6B0U4,1
A0A4D6B101,1
A0A4D6B1G6,1
A0A4D6B1N0,1
A0A4D6B1Q0,1
A0A4D6B1Y0,1
A0A4D6B2N9,1
A0A4D6B2Q1,1
A0A4D6B325,1
A0A4D6B353,1
A0A4D6B356,1
A0A4D6B359,1
A0A4D6B393,1
A0A4D6B3C2,1
A0A4D6B3L2,1
A0A4D6B3P9,1
A0A4D6B3T7,1
A0A4D6B402,1
A0A4D6B455,1
A0A4D6B479,1
A0A4D6B491,1
A0A4D6B4A2,1
A0A4D6B4C2,1
A0A4D6B4C3,1
A0A4D6B4E2,1
A0A4D6B4E5,1
A0A4D6B4I8,1
A0A4D6B4L5,1
A0A4D6B4R7,1
A0A4D6B540,1
A0A4D6B578,1
A0A4D6B5G4,1
A0A4D6B5J3,1
A0A4D6B626,1
A0A4D6B635,1
A0A4D6B667,1
A0A4D6B6B3,1
A0A4D6B6D9,1
A0A4D6B6E8,1
A0A4D6B6M5,1
A0A4D6B6P1,1
A0A4D6B6X2,1
A0A4D6B756,1
A0A4D6B7A8,1
A0A4D6B7G6,1
A0A4D6B7Q8,1
A0A4D6B7S5,1
A0A4D6B817,1
A0A4D6B8E8,1
A0A4D6B8F2,1
A0A4D6B8J4,1
A0A4D6B8W4,1
A0A4D6B8X9,1
A0A4D6B9B0,1
A0A4D6B9M7,1
A0A4D6B9R8,1
A0A4D6BA16,1
A0A4D6BA42,1
A0A4D6BA45,1
A0A4D6BA68,1
A0A4D6BAC4,1
A0A4D6BAK5,1
A0A4D6BAR8,1
A0A4D6BB74,1
A0A4D6BB83,1
A0A4D6BBF6,1
A0A4D6BBG7,1
A0A4D6BBH7,1
A0A4D6BBK1,1
A0A4D6BBM2,1
A0A4D6BBV8,1
A0A4D6BBX2,1
A0A4D6BC49,1
A0A4D6BCB3,1
A0A4D6BCX7,1
A0A4D6BDC8,1
A0A4D6BDE6,1
A0A4D6BDI4,1
A0A4D6BDT4,1
A0A4D6BDY3,1
A0A4D6BDY4,1
A0A4D6BE28,1
A0A4D6BE62,1
A0A4D6BE79,1
A0A4D6BEC7,1
A0A4D6BEL3,1
A0A4D6BEM1,1
A0A4D6BEP5,1
A0A4D6BEU9,1
A0A4D6BEZ9,1
A0A4D6BF40,1
A0A4D6BF45,1
A0A4D6BFQ5,1
A0A4D6BFW0,1
A0A4D6BG14,1
A0A4D6BG66,0
A0A4D6BGD8,1
A0A4D6BGJ6,1
A0A4D6BGQ7,1
A0A4D6BHJ1,1
A0A4D6BIE7,1
A0A4D6BIJ6,1
A0A4D6BJN0,0
A0A4D6BJX6,0
A0A4D6BKV8,1
A0A4D6CHH1,0
A0A4D6CHH5,0
A0A4D6CHL0,0
A0A4D6CHP3,0
A0A4D6CK29,0
A0A4D6DRQ9,0
A0A4D6DRS8,1
A0A4D6DRT1,0
A0A4D6DS94,1
A0A4D6DSD5,1
A0A4D6DSH8,1
A0A4D6DSL8,1
A0A4D6DSR9,1
A0A4D6DSZ3,1
A0A4D6DT38,1
A0A4D6DT39,1
A0A4D6DT42,1
A0A4D6DT44,1
A0A4D6DT61,1
A0A4D6DT87,1
A0A4D6DTJ0,1
A0A4D6DTJ6,1
A0A4D6DTK3,1
A0A4D6DTU0,1
A0A4D6DUL4,1
A0A4D6DUM0,1
A0A4D6DUT5,1
A0A4D6DV21,1
A0A4D6DVX4,1
A0A4D6DVY0,1
A0A4D6DVY4,1
A0A4D6DW37,1
A0A4D6DWF4,0
A0A4D6DX52,0
A0A4D6DX78,0
A0A4D6DXT9,0
A0A4D6DY24,0
A0A4D6DY81,0
A0A4D6DYL0,0
A0A4D6DYM8,0
A0A4D6DYT5,0
A0A4D6DZ51,0
A0A4D6DZ88,0
A0A4D6DZI7,0
A0A4D6E069,1
A0A4D6E0A3,1
A0A4D6E0J6,1
A0A4D6E0V0,1
A0A4D6E0Z7,1
A0A4D6E1B1,1
A0A4D6E1J1,1
A0A4D6E1N0,1
A0A4D6E224,1
A0A4D6E276,1
A0A4D6E2J0,1
A0A4D6E2K7,1
A0A4D6E2L4,1
A0A4D6E3J8,1
A0A4D6E3N8,1
A0A4D6E3U7,1
A0A4D6E4A0,1
A0A4D6E4T0,1
A0A4D6E508,1
A0A4D6E595,1
A0A4D6T524,0
A0A4D6T551,1
A0A4D6T568,0
A0A4D6T5C6,1
A0A4D6T5G4,1
A0A4D6T617,1
A0A4D6T623,1
A0A4D6T682,1
A0A4D6T6X9,1
A0A4D6T6Z5,1
A0A4D6T757,1
A0A4D6T7N7,1
A0A4D6T804,0
A0A4D6T839,1
A0A4D6T8U5,1
A0A4D6T9C0,1
A0A4D6T9Q1,1
A0A4D6TAH2,1
A0A4D6TC24,0
A0A4D6TF30,1
A0A4E0W528,0
A0A4E0W6F9,0
A0A4E0W7H6,0
A0A4E0W840,0
A0A4E0W879,0
A0A4E0W8F9,0
A0A4E0W8K3,0
A0A4E0WCE0,0
A0A4E0WDR6,0
A0A4E0WDZ7,0
A0A4E0WED1,0
A0A4E0WGA7,0
A0A4E0WGI9,0
A0A4E0WGM0,0
A0A4E0WIQ2,0
A0A4E0WJ24,0
A0A4E0WJ73,0
A0A4E0WKA3,0
A0A4E0WKG1,0
A0A4E0WKH9,0
A0A4E0WPR9,0
A0A4P1QFN9,0
A0A4P2UQ66,0
A0A4P2VP99,0
A0A4P6DAH4,0
A0A4P6DBM4,0
A0A4P6PKY2,0
A0A4P6QXB6,1
A0A4P8EX43,0
A0A4P8GHX0,1
A0A4P8MUL3,1
A0A4P8MUW3,1
A0A4P8MVE9,0
A0A4P8MW05,0
A0A4P8MW73,0
A0A4P8MW82,0
A0A4P8MWH2,1
A0A4P8MX66,0
A0A4P8MXI8,0
A0A4P8MXU5,0
A0A4P8MZL5,0
A0A4P8N070,0
A0A4P8N0G2,0
A0A4P8N0K4,0
A0A4P8N1B4,0
A0A4P8N1R3,0
A0A4P8N1Y5,0
A0A4P8N4A8,0
A0A4P8N4V0,0
A0A4P8N5H1,0
A0A4P8N5V2,0
A0A4P8N5V4,0
A0A4P8N5X5,0
A0A4P8N738,0
A0A4P8N7A8,0
A0A4P8N7G0,0
A0A4P8N7H3,1
A0A4P8N808,0
A0A4P8N8N0,0
A0A4P8N8Q1,0
A0A4P8N9S7,0
A0A4P8N9T0,0
A0A4P8NA41,0
A0A4P8NA76,0
A0A4P8NAH6,0
A0A4P8NB27,0
A0A4P8NB30,0
A0A4P8NB32,0
A0A4P8NBI1,0
A0A4P8NBU6,0
A0A4P8NC98,0
A0A4P8NCJ3,0
A0A4P8NCS4,0
A0A4P8NCW7,0
A0A4P8ND01,0
A0A4P8NES5,0
A0A4P8NF04,0
A0A4P8NFB1,0
A0A4P8NFI6,0
A0A4P8NFN6,0
A0A4P8NFP8,0
A0A4P8NG00,0
A0A4P8NGB5,0
A0A4P8NGK1,0
